다발지식별자,다발지그룹식별자,법정동코드,스팟코드,관할경찰서,다발지명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6345305,2017081,2817010100,230328002,인천 인천남부2,인천광역시 남구 숭의동(숭의오거리 부근),5,5,1,2,2,0,126.6492204,37.45814425,"{""type"":""Polygon"",""coordinates"":[[[126.83500502352874,37.529208103888543],[126.8349978048799,37.529050947746128],[126.83497341554072,37.528894890994998],[126.83493204199522,37.528741121748489],[126.83487399651618,37.528590808991751],[126.83479972400764,37.528445096311501],[126.83470978735321,37.52830509460361],[126.83460487206803,37.528171867678864],[126.83448577725876,37.528046430410733],[126.83435340894364,37.527929736080218],[126.83420877327701,37.527822674536594],[126.83405297326614,37.527726059561637],[126.83388719295151,37.527640626078046],[126.83371269519272,37.527567024730423],[126.83353080587443,37.527505816389635],[126.83334291170934,37.527457464930926],[126.83315044097834,37.527422339830537],[126.83295485907927,37.527400708029347],[126.83275765494223,37.52739273475828],[126.83256032749344,37.527398478955597],[126.83236438108463,37.527417898649283],[126.83217130404292,37.527450845427708],[126.83198256750329,37.527497068939347],[126.83179960618155,37.527556215882093],[126.83162381491043,37.527627838094908],[126.83145652942804,37.527711389743907],[126.8312990240525,37.527806234518785],[126.83115249579197,37.52791165094942],[126.83101806203408,37.528026837799374],[126.83089674467867,37.528150916678406],[126.83078946662965,37.52828294463994],[126.83069704498789,37.528421915943483],[126.83062018414661,37.52856677463302],[126.83055946671945,37.528716416286862],[126.83051535680379,37.528869702456539],[126.83048819085954,37.52902546782488],[126.8304781731221,37.529182526488782],[126.83048538230017,37.529339681911438],[126.83050976127338,37.52949573948267],[126.83055112723342,37.52964951108325],[126.83060916479307,37.52979982586232],[126.83068343042061,37.529945540178019],[126.83077336141767,37.530085545761416],[126.83087827246484,37.530218776007345],[126.83099736457622,37.530344216842792],[126.83112973182355,37.530460913977052],[126.83127436806114,37.530567980152185],[126.83143017028817,37.530664598769135],[126.8315959543888,37.530750035695874],[126.83177045739639,37.530823639281849],[126.83195235324307,37.530884851264773],[126.83214025504149,37.530933204982134],[126.83233273427889,37.530968330889117],[126.83252832415141,37.530989963789132],[126.8327255388475,37.530997938436848],[126.83292287465137,37.530992193150318],[126.83311883142613,37.530972772636517],[126.83331191716898,37.530939825312998],[126.83350066162801,37.530893599779056],[126.83368362984683,37.530834449398206],[126.83385942675923,37.530762825112532],[126.83402671647963,37.530679270142322],[126.83418422455304,37.530584421800121],[126.83433075389743,37.530479000763123],[126.83446518706829,37.5303638110843],[126.83458650220759,37.530239728563259],[126.8346937764706,37.530107697158599],[126.83478619287956,37.529968721814065],[126.83486304717643,37.529823861285045],[126.83492375697028,37.529674217372509],[126.83496785726388,37.529520928587274],[126.83499501523468,37.529365162120129],[126.83500502352874,37.529208103888543]]]}"
6345362,2017081,2917010100,240529002,광주 광주북부2,광주광역시 북구 중흥동(부담없는집 부근),4,4,0,3,1,0,126.9197715,35.17207036,"{""type"":""Polygon"",""coordinates"":[[[127.00760866411635,37.533423355747864],[127.00760108285746,37.53326620750989],[127.00757633217638,37.533110183771498],[127.0075346001764,37.532956472388506],[127.00747620524758,37.532806241022072],[127.00740159041618,37.532660635312915],[127.00731132457943,37.532520762663111],[127.00720609574755,37.532387686800867],[127.00708670316016,37.532262421439484],[127.00695405509785,37.532145918552104],[127.00680916323419,37.53203906654695],[127.00665312800479,37.531942677588972],[127.00648713975728,37.531857484902112],[127.00631245841569,37.53178413727791],[127.0061304157814,37.531723193678424],[127.00594239634238,37.531675115946484],[127.00574983046764,37.53164027148258],[127.00555418427794,37.531618925091166],[127.00535694719396,37.531611239830674],[127.00515961838849,37.531617272450433],[127.00496370109587,37.531636978775175],[127.00477068680703,37.531670208230587],[127.00458204166205,37.531716708292613],[127.00439920419642,37.531776123576023],[127.00422356491875,37.531848003860098],[127.00405645954073,37.531931801354908],[127.00389915987769,37.532026877872738],[127.00375286476022,37.532132510196568],[127.00361868641806,37.532247895429443],[127.00349764593551,37.532372153677827],[127.00339066411303,37.532504340630524],[127.00329855579552,37.532643449336028],[127.00322202187034,37.532788421884895],[127.00316164582776,37.532938155703491],[127.0031178857996,37.533091508927406],[127.00309107558023,37.533247316629129],[127.0030814200836,37.533404392601064],[127.00308899074035,37.533561540151744],[127.00311373220079,37.533717564752997],[127.00315545551013,37.533871278518014],[127.00321384255984,37.534021511036634],[127.00328845054564,37.534167119309799],[127.00337871077808,37.534306995857484],[127.00348393656085,37.534440075062498],[127.00360332651186,37.534565344001983],[127.00373597243643,37.534681849692767],[127.00388086493759,37.534788706327348],[127.00403690244627,37.534885098918814],[127.00420289567131,37.534970295038825],[127.00437758118244,37.535043644876211],[127.00455963039497,37.535104592092274],[127.00474765864466,37.535152671156403],[127.00494023191602,37.535187517290133],[127.00513588723062,37.535208864751027],[127.00533313488454,37.535216551349492],[127.00553047204049,37.535210517604867],[127.00572639855369,37.535190810417276],[127.00591942265909,37.535157579485912],[127.00610807455131,37.535111078266929],[127.00629091886853,37.53505165951821],[127.00646656487041,37.534979777143654],[127.0066336732975,37.534895976306075],[127.006790975597,37.534800896210129],[127.00693727173226,37.534695259275516],[127.00707145055678,37.5345798712206],[127.00719248876014,37.534455609338742],[127.00729946560503,37.534323418952859],[127.00739156863308,37.534184306226791],[127.0074680959741,37.534039330962649],[127.00752846433784,37.533889595816646],[127.00757221584351,37.533736240016829],[127.00759901693796,37.533580431245603],[127.00760866411635,37.533423355747864]]]}"
6345573,2017081,2917010700,240529001,광주 광주북부1,광주광역시 북구 용봉동(유진카독크 부근),5,5,0,1,4,0,126.8978127,35.17926264,"{""type"":""Polygon"",""coordinates"":[[[127.07172613698192,37.540300121186377],[127.07171842056874,37.540142977288809],[127.07169353403114,37.539986966306593],[127.07165166650655,37.539833275998561],[127.07159313739928,37.539683076562021],[127.07151839077379,37.539537510698267],[127.07142799766164,37.539397685509577],[127.07132264364353,37.539264666145847],[127.07120313230452,37.539139465002172],[127.07107037169052,37.539023034460357],[127.07092537434856,37.538916259679709],[127.0707692426321,37.538819954939918],[127.07060316424095,37.538734851908835],[127.0704284031669,37.538661599611153],[127.07024629070233,37.538600753580901],[127.07005821184403,37.538552778517484],[127.06986559742985,37.538518038343213],[127.0696699139444,37.53849679796997],[127.06947265109777,37.538489218747827],[127.06927530824161,37.53849535931738],[127.06907938873437,37.538515171983981],[127.06888638407817,37.538548506265187],[127.06869776034507,37.538595107939422],[127.06851495589125,37.53865462354387],[127.0683393609965,37.538726598496382],[127.06817231101861,37.538810486984339],[127.06801507735635,37.538905649226201],[127.06786885833347,37.539011362252985],[127.06773476561723,37.539126819857067],[127.0676138196233,37.539251144291313],[127.06750694043971,37.539383389839671],[127.06741494212446,37.539522550005643],[127.06733852473897,37.539667564692323],[127.06727827088753,37.539817331004784],[127.06723463775448,37.539970709529108],[127.06720795818607,37.540126532447644],[127.0671984361018,37.540283613436365],[127.06720614190007,37.540440758463824],[127.06723101921979,37.54059677032258],[127.06727287807172,37.540750461223013],[127.06733139929962,37.540900663626381],[127.06740613909386,37.541046232064723],[127.06749652776229,37.541186059361578],[127.06760187761968,37.54131908207021],[127.06772138634445,37.541444286796647],[127.06785414483299,37.541560721947448],[127.06799914284775,37.541667499554769],[127.0681552779994,37.541763807929641],[127.0683213602595,37.541848914384317],[127.06849612551351,37.541922170691414],[127.0686782445817,37.541983019427882],[127.06886633226146,37.5420309967135],[127.06905895408549,37.542065738546107],[127.0692546467055,37.542086979975743],[127.06945192013895,37.542094558718887],[127.06964927133579,37.542088418813833],[127.0698452000609,37.5420686052707],[127.07003821452689,37.542035269499927],[127.07022684500227,37.541988665756016],[127.07040965628735,37.541929147577015],[127.07058525790004,37.541857168721897],[127.07075231203862,37.541773276889046],[127.07090954718323,37.5416781110603],[127.07105576718921,37.541572395223064],[127.07118986037499,37.541456932993782],[127.07131080406565,37.541332604928577],[127.07141767938032,37.541200355956612],[127.07150967124139,37.541061193575686],[127.07158608202327,37.540916176182748],[127.07164632819035,37.540766406750912],[127.07168995277642,37.540613027465433],[127.07171662321025,37.54045720349049],[127.07172613698192,37.540300121186377]]]}"
6345593,2017081,4315010100,150543002,충북 제천2,충청북도 제천시 의림동((합동주유소) 부근),3,3,1,1,1,0,128.2107881,37.14147693,"{""type"":""Polygon"",""coordinates"":[[[126.72535318572702,37.54338058566681],[126.72534619645498,37.543223426576091],[126.72532203304091,37.543067349983026],[126.72528087686207,37.542913544130712],[126.72522304190709,37.542763180098568],[126.72514897035656,37.542617400957873],[126.72505922356179,37.542477318108205],[126.72495448559597,37.54234399597896],[126.7248355542154,37.542218450168768],[126.72470333419683,37.542101634784437],[126.72455883056372,37.541994440595303],[126.72440314532065,37.541897682394797],[126.72423746163537,37.541812096193951],[126.72406304163198,37.541738333800666],[126.72388121060217,37.541676957309321],[126.72369335481861,37.541628431877058],[126.72350090226784,37.541593128302381],[126.7233053182007,37.541571315786136],[126.72310809159104,37.541563158237871],[126.72291072263295,37.54156871960204],[126.72271471264207,37.54158795567978],[126.72252155378877,37.541620722173256],[126.72233271670761,37.541666769195743],[126.72214963688124,37.541725744786639],[126.7219737100415,37.541797202091061],[126.72180627295856,37.541880596528159],[126.72164860110482,37.541975292985114],[126.72150189275415,37.542080571119016],[126.72136726666329,37.542195630747948],[126.72124574619777,37.54231959444887],[126.72113825580485,37.542451520151417],[126.72104561420255,37.542590402894078],[126.72096852745554,37.542735187395905],[126.72090757989893,37.542884769797745],[126.72086323737174,37.543038013005379],[126.72083583812096,37.543193750233762],[126.72082558815775,37.543350795791746],[126.72083256794171,37.543507955040504],[126.72085672210531,37.543664032437491],[126.72089786955242,37.543817839715302],[126.72095569655974,37.543968205751142],[126.72102976118803,37.544113987412835],[126.72111950229653,37.544254073224266],[126.72122423598465,37.544387398665997],[126.72134316462612,37.544512948038744],[126.72147538352738,37.544629767127482],[126.72161988769903,37.544736965050326],[126.72177557512001,37.54483372690035],[126.72194126255641,37.544919316555678],[126.72211568777021,37.544993082103431],[126.7222975253114,37.545054461353395],[126.72248538870936,37.545102989064581],[126.72267784974633,37.545138294369259],[126.72287344291358,37.545160108014009],[126.72307067896065,37.545168266055015],[126.72326805740683,37.545162704532835],[126.72346407664817,37.54514346765113],[126.72365724423321,37.54511069973217],[126.72384608926204,37.545064650706003],[126.7240291760106,37.545005672594087],[126.72420510853665,37.544934212327917],[126.72437254989728,37.544850814578332],[126.72453022449012,37.544756114558822],[126.72467693395809,37.544650832720485],[126.7248115595104,37.544535769357879],[126.72493307779804,37.544411802007424],[126.72504056443985,37.544279872850396],[126.72513320083175,37.544140986953252],[126.72521028106735,37.543996199692842],[126.72527122100952,37.543846615012065],[126.72531555505053,37.543693370074408],[126.72534294520125,37.543537631717555],[126.72535318572702,37.54338058566681]]]}"
6345584,2017081,4315010900,150543001,충북 제천1,충청북도 제천시 화산동((현대타이어) 부근),4,4,0,1,2,1,128.2080528,37.13408324,"{""type"":""Polygon"",""coordinates"":[[[126.91133135506142,37.59602008275467],[126.91132397147669,37.595862932502087],[126.91129940395685,37.595706891710378],[126.91125783695384,37.595553148353829],[126.91119958758466,37.595402873034779],[126.91112510118191,37.595257208145796],[126.91103494225689,37.595117264220484],[126.91092979801554,37.594984104629027],[126.91081046930839,37.594858743731876],[126.91067786393181,37.594742134228902],[126.91053298984475,37.594635165324455],[126.91037695186967,37.594538650093817],[126.91021093585591,37.594453322701526],[126.91003620645796,37.594379832983989],[126.90985409132182,37.59431874096385],[126.90966597887865,37.594270509629553],[126.90947329907014,37.594235507544219],[126.90927751887799,37.594214001613544],[126.90908012876341,37.594206153413239],[126.90888263016859,37.594212024535054],[126.90868652539042,37.594231568424156],[126.90849330732615,37.594264638439775],[126.90830444706019,37.594310982384563],[126.90812138024691,37.594370246041052],[126.90794550252608,37.594441980358596],[126.90777815029104,37.594525638651653],[126.90762059836882,37.594620583797649],[126.90747404412076,37.594726093563864],[126.90733960513568,37.594841366002136],[126.9072183033505,37.594965522071767],[126.90711106155213,37.595097618239002],[126.9070186965655,37.595236648243933],[126.90694191235563,37.595381555683169],[126.90688129094929,37.595531235765442],[126.90683729570848,37.595684550649871],[126.90681026223702,37.595840333004411],[126.90680039375968,37.59599739679819],[126.90680776783621,37.596154547249455],[126.90683232609815,37.596310588885885],[126.90687388437485,37.596464333707615],[126.90693212581449,37.596614611067793],[126.90700660532534,37.596760278511709],[126.9070967586056,37.596900225428257],[126.90720189862078,37.597033388356316],[126.90732122464877,37.597158752834048],[126.90745382897458,37.597275366052777],[126.90759870367125,37.597382338695297],[126.90775474389774,37.597478857572696],[126.90792076373636,37.59756418840967],[126.90809549841627,37.597637681265127],[126.90827762013119,37.597698776021097],[126.90846574024991,37.597747009605982],[126.90865842859756,37.59778201338829],[126.908854217933,37.597803520410771],[126.90905161751716,37.59781136906453],[126.90924912562018,37.597805497744048],[126.90944523965626,37.597785953010181],[126.90963846644684,37.597752881529381],[126.90982733464234,37.597706535543509],[126.91001040834753,37.597647269332036],[126.91018629171312,37.597575532023278],[126.91035364817431,37.597491870393611],[126.91051120277568,37.597396921667041],[126.91065775807452,37.597291408185043],[126.91079219645,37.597176132008734],[126.91091349598375,37.597051972292334],[126.9110207339573,37.596919872680409],[126.91111309366194,37.596780839537551],[126.91118987129302,37.596635929362527],[126.91125048502386,37.596486247029631],[126.91129447172547,37.596332930448227],[126.91132149605366,37.596177147001924],[126.91133135506142,37.59602008275467]]]}"
6345674,2017081,4127310900,132841002,경기 안산단원2,경기도 안산시 단원구 선부동(기사촌사거리 부근),5,5,0,2,3,0,126.8078099,37.34209698,"{""type"":""Polygon"",""coordinates"":[[[126.96832744098018,37.537883354831379],[126.96831994183624,37.537726205709745],[126.96829527286252,37.537570174467213],[126.96825361928504,37.537416449006571],[126.96819529887922,37.537266199793535],[126.96812075751542,37.53712056902102],[126.96803056012622,37.536980666964105],[126.96792539420795,37.536847556673855],[126.96780606077598,37.536722252135228],[126.96767346766165,37.536605705619415],[126.9675286227327,37.536498805852133],[126.96737263058682,37.536402365381441],[126.96720667672557,37.53631711780384],[126.96703202532969,37.536243712347861],[126.96685000345376,37.536182708396055],[126.96666199881571,37.536134568265517],[126.96646944053941,37.536099659826249],[126.96627379468163,37.53607824927105],[126.9660765506794,37.536070497449671],[126.9658792088652,37.536076465220845],[126.96568327034215,37.536096105294654],[126.96549022674373,37.536129270298154],[126.96530154782603,37.536175707310839],[126.96511866786369,37.536235061407787],[126.96494298107437,37.536306882848876],[126.9647758223998,37.536390624286547],[126.96461846519287,37.536485647964781],[126.96447210533489,37.536591231053968],[126.96433785893453,37.536706571046793],[126.96421674646292,37.536830788388869],[126.9641096892676,37.536962939080226],[126.96401750276745,37.537102016445566],[126.96394088956971,37.537246963720435],[126.9638804303999,37.537396675811422],[126.96383658738476,37.53755001463292],[126.96380969496842,37.537705812670232],[126.96379995530361,37.537862883774245],[126.96380744496813,37.538020033106271],[126.96383210471565,37.538176065203537],[126.96387374960047,37.538329792137368],[126.96393206211134,37.538480043397286],[126.96400659661771,37.538625676728103],[126.96409678839547,37.538765581777078],[126.96420195011872,37.53889869540221],[126.96432128089957,37.539024003517213],[126.96445387298716,37.539140553742214],[126.96459871854516,37.539247457238858],[126.96475471295651,37.539343901345674],[126.96492067065098,37.539429152355737],[126.96509532733124,37.539502560936221],[126.96527735578233,37.53956356760964],[126.9654653680863,37.539611709976192],[126.96565793488654,37.539646620097933],[126.96585358986725,37.53966803173094],[126.96605084331409,37.539675783992749],[126.9662481946077,37.539669816011191],[126.96644414235699,37.539650175082613],[126.96663719464806,37.539617008605923],[126.96682588146071,37.539570569546377],[126.96700876828048,37.539511212891099],[126.96718446068121,37.539439388457957],[126.9673516235508,37.539355643685418],[126.96750898340886,37.539260616430823],[126.96765534429355,37.539155029632397],[126.9677895900649,37.539039685910261],[126.96791070027102,37.538915464932046],[126.96801775363316,37.538783310808213],[126.96810993484891,37.538644230318368],[126.96818654147148,37.538499280321908],[126.96824699297535,37.538349565994885],[126.96829082746656,37.538196225490914],[126.96831771076,37.538040426375822],[126.96832744098018,37.537883354831379]]]}"
6345632,2017081,4128110600,280341001,경기 고양1,경기도 고양시 덕양구 성사동((아이마트 안경콘택트앞) 부근),6,7,0,4,3,0,126.8370311,37.65609646,"{""type"":""Polygon"",""coordinates"":[[[129.10841322888072,35.190972055503067],[129.1084017748741,35.190815048760314],[129.10837369567253,35.190659459278521],[129.10832920471989,35.190506471610874],[129.10826864131241,35.190357247895989],[129.10819246506998,35.190212926128794],[129.10810125780949,35.190074603907938],[129.10799571135789,35.189943333189099],[129.10787663070235,35.189820113031772],[129.10774492067077,35.189705882564709],[129.10760158571799,35.189601510171087],[129.10744771558115,35.189507790074082],[129.10728448074599,35.189425435185818],[129.10711312357557,35.189355072718456],[129.10693494940392,35.189297237992783],[129.10675131330939,35.189252371909902],[129.10656361230724,35.189220814744822],[129.10637327548901,35.189202807179655],[129.1061817518769,35.189198486858878],[129.10599049718101,35.189207884959053],[129.10580096841946,35.189230931669691],[129.10561460844394,35.189267450988794],[129.10543283393656,35.189317164487932],[129.10525702779802,35.189379695018843],[129.10508853034918,35.189454565927633],[129.10492862188971,35.189541207595958],[129.10477852055755,35.189638960173141],[129.10463936708246,35.189747080087805],[129.10451222267949,35.189864744582508],[129.10439805381924,35.189991059126797],[129.10429772900406,35.190125061064855],[129.10421201239188,35.19026573051773],[129.10414155734821,35.190411997680314],[129.10408689780178,35.190562750147386],[129.10404845164194,35.190716838277247],[129.10402651115288,35.190873091546443],[129.10402124414333,35.191030320337411],[129.1040326886658,35.191187326827269],[129.10406075984898,35.191342917519719],[129.10410524339463,35.191495907839304],[129.10416580127685,35.191645132875593],[129.10424197083572,35.191789457313426],[129.10433317481608,35.191927783415245],[129.10443871817728,35.192059056473944],[129.10455779717674,35.192182280021086],[129.10468950592121,35.192296513938153],[129.10483284327321,35.192400890595223],[129.1049867161272,35.192494613907506],[129.10514995501291,35.192576970850631],[129.10532131638109,35.192647335939824],[129.1054994980131,35.192705172830138],[129.10568314134323,35.192750040597858],[129.10587084913635,35.192781598916838],[129.10606119425731,35.192799607041202],[129.10625272744932,35.192803928210814],[129.10644398939789,35.192794528589914],[129.10663352617783,35.192771480668632],[129.10681989467608,35.192734959584364],[129.10700167578895,35.192685243847926],[129.10717748641505,35.192622710675472],[129.10734598935778,35.192547836757988],[129.10750590090765,35.192461192749768],[129.10765600389587,35.192363436782763],[129.10779515644438,35.192255312545875],[129.10792230066184,35.192137644659944],[129.10803646680489,35.192011326900399],[129.10813678756958,35.191877322907509],[129.10822249777024,35.191736649960525],[129.10829294754959,35.191590380604204],[129.1083475987802,35.191439627368204],[129.10838603703326,35.191285537197651],[129.10840796921957,35.191129283369264],[129.10841322888072,35.190972055503067]]]}"
6345306,2017081,2817010600,230328001,인천 인천남부1,인천광역시 남구 주안동(대한산업안전기술원 부근),6,7,1,5,1,0,126.6798362,37.453388,"{""type"":""Polygon"",""coordinates"":[[[126.39977427177283,34.817155995817814],[126.39976804071183,34.816998760072401],[126.39974521699928,34.816842570844642],[126.39970597516322,34.816688617260603],[126.39965061135095,34.816538068800519],[126.39957954990922,34.81639207355537],[126.39949332938478,34.816251741870246],[126.39939260696681,34.816118140975185],[126.39927814982256,34.815992288596043],[126.3991508286924,34.815875141175532],[126.39901161135323,34.815767592012087],[126.39886155950629,34.815670458609141],[126.39870181350821,34.815584479833326],[126.39853359025722,34.815510310486445],[126.39835816796148,34.815448515758732],[126.39817688405053,34.815399563997431],[126.39799111655707,34.815363829244475],[126.39780227985483,34.815341583083381],[126.39761181153122,34.8153329954227],[126.39742116042542,34.815338129879613],[126.39723177672093,34.815356949100554],[126.39704510218223,34.815389309262486],[126.39686255807288,34.815434964471585],[126.39668553205225,34.815493565742258],[126.3965153736975,34.815564669071129],[126.39635337595767,34.815647732562759],[126.3962007728731,34.815742123621526],[126.39605872420002,34.815847124221108],[126.39592831315299,34.81596193629295],[126.39581053106416,34.816085684290705],[126.39570627393513,34.816217427781481],[126.39561633585265,34.81635616318809],[126.39554140227158,34.816500835449013],[126.39548204118283,34.816650344248941],[126.39543870631856,34.816803549457099],[126.39541172818667,34.816959287275765],[126.39540130967082,34.817116372003127],[126.39540753244184,34.817273606911513],[126.39543034694653,34.817429796780353],[126.39546958218322,34.817583752493562],[126.3955249389942,34.817734301799319],[126.39559599430311,34.817880299268325],[126.39568220974944,34.818020634487915],[126.39578292832206,34.818154238344817],[126.39589738295854,34.818280093924791],[126.39602470300663,34.818397243786272],[126.39616392068676,34.818504797234105],[126.39631397432288,34.818601933957176],[126.39647372349206,34.818687915889669],[126.39664195121172,34.818762087232201],[126.39681737910229,34.818823885411369],[126.39699866961178,34.81887283839599],[126.39718444447146,34.818908574784409],[126.39737328909575,34.818930822041786],[126.39756376564451,34.818939411127886],[126.39775442506429,34.818934275704805],[126.3979438168834,34.818915455832865],[126.39813049910272,34.818883094453284],[126.39831305021332,34.818837438398482],[126.39849008237884,34.818778834002337],[126.39866024578761,34.818707728942229],[126.39882224737281,34.818624662488759],[126.39897485296517,34.818530268229182],[126.39911690274432,34.818425263385379],[126.39924731342641,34.818310448832392],[126.39936509372602,34.818186697514491],[126.39946934768395,34.818054950867044],[126.3995592813218,34.817916211661554],[126.3996342092961,34.817771536850806],[126.39969356378624,34.817622026827564],[126.39973689020309,34.817468819072438],[126.39976386150614,34.817313080167395],[126.39977427177283,34.817155995817814]]]}"
6345361,2017081,2817010600,230328003,인천 인천남부3,인천광역시 남구 주안동(소.돼지매장 부근),5,6,0,3,3,0,126.6773858,37.44828624,"{""type"":""Polygon"",""coordinates"":[[[127.15897588096097,37.555355937194712],[127.15896798003985,37.555198798445062],[127.1589429067571,37.555042805284131],[127.15890085167182,37.554889145335174],[127.15884213561641,37.554738988563763],[127.15876720407728,37.554593477347368],[127.15867662949267,37.554453718370645],[127.15857109882488,37.554320776281244],[127.15845141700345,37.554195662884787],[127.15831849337066,37.554079329896247],[127.15817334171321,37.553972661730946],[127.15801706556037,37.553876471857969],[127.15785085370928,37.553791491071401],[127.15767597116867,37.553718367465592],[127.15749375015309,37.553657655594272],[127.15730557648686,37.553609819136611],[127.1571128817276,37.55357522096056],[127.15691713297191,37.553554124897012],[127.15671982042633,37.553546691197511],[127.15652244382126,37.553552977396791],[127.15632650677119,37.553572934690848],[127.15613350091223,37.553606411496382],[127.15594489345661,37.553653152512616],[127.15576211925094,37.553712803204441],[127.15558657173069,37.553784907972293],[127.15541958476328,37.55386892001318],[127.15526243039876,37.553964198608561],[127.15511630297173,37.554070019892876],[127.15498231683821,37.55418557684537],[127.1548614904721,37.554309990959567],[127.1547547430517,37.554442315837207],[127.15466288763265,37.554581544377513],[127.15458662432013,37.554726615966558],[127.15452653115931,37.554876427265604],[127.1544830674999,37.55502983852918],[127.1544565637659,37.555185681686488],[127.15444722253842,37.555342770258711],[127.15445511284085,37.555499910158083],[127.15448017690694,37.555655904214341],[127.15452222332551,37.555809564773718],[127.15458093265146,37.555959723630671],[127.15465585624072,37.556105238334595],[127.15474642640319,37.556244999431293],[127.15485195293662,37.556377944875614],[127.15497163217333,37.556503061861882],[127.15510455371326,37.556619399464104],[127.15524970720767,37.556726070459959],[127.15540598569713,37.556822263961173],[127.15557220144981,37.556907248165402],[127.15574708820211,37.556980375772497],[127.15592931698595,37.557041089440254],[127.15611749836233,37.557088929003157],[127.15631020055173,37.557123528822245],[127.15650595845759,37.557144625924558],[127.15670328159949,37.557152059125599],[127.15690066655064,37.557145773572714],[127.15709661281737,37.557125815383344],[127.15728962847936,37.557092337069363],[127.15747824380074,37.557045593069525],[127.15766102368364,37.556985940686275],[127.15783657789864,37.556913832002323],[127.15800356900044,37.556829816606538],[127.15816072594968,37.556734534421352],[127.15830685319699,37.55662871031943],[127.15844083976612,37.556513148740308],[127.15856166379562,37.556388730997867],[127.15866840731444,37.556256402702545],[127.15876025624917,37.556117171957077],[127.15883651406604,37.555972096775491],[127.15889659838041,37.555822283269265],[127.15894005347337,37.555668871260671],[127.15896654805719,37.555513027064599],[127.15897588096097,37.555355937194712]]]}"
6345489,2017081,2917011200,240529004,광주 광주북부4,광주광역시 북구 문흥동(조성희가정의학과 부근),4,5,0,2,3,0,126.9161055,35.17955152,"{""type"":""Polygon"",""coordinates"":[[[128.417251236472,36.147056710929675],[128.41724094749171,36.146899641956296],[128.41721382055186,36.146743897381825],[128.41717005963204,36.146590662956051],[128.41710999853467,36.146441105397329],[128.41703409630998,36.146296361609728],[128.41694292831914,36.146157535146457],[128.41683718938785,36.146025680860532],[128.41671768489147,36.145901803171341],[128.41658532393797,36.14578684349673],[128.41644111267752,36.145681678502626],[128.41628615082104,36.145587107509748],[128.41612161604891,36.145503849909765],[128.41594876172653,36.145432539775079],[128.41576890128266,36.145373720570504],[128.41558340590535,36.145327837959734],[128.41539368568147,36.145295242655351],[128.41520118507034,36.14527618324189],[128.41500736952838,36.145270802672577],[128.41481371334956,36.145279143771837],[128.41462168957221,36.14530114119863],[128.41443276007413,36.145336629635807],[128.4142483632875,36.145385338474249],[128.41406990090695,36.145446895519818],[128.41389873353071,36.145520834238077],[128.41373616173715,36.145606591192887],[128.41358342394776,36.145703513273837],[128.41344168093116,36.145810863222238],[128.4133120136438,36.145927825055338],[128.41319540770132,36.146053506887853],[128.41309275019003,36.146186953576304],[128.4130048230179,36.146327148571302],[128.41293229639064,36.146473026587458],[128.4128757199384,36.14662347547285],[128.41283552622511,36.14677735150746],[128.41281202189526,36.146933483075813],[128.41280538335008,36.14709068151793],[128.41281566352714,36.14724775099414],[128.41284278198768,36.147403496674414],[128.4128865350099,36.147556732775456],[128.41294658903129,36.147706292527992],[128.4130224852166,36.147851038961207],[128.41311364838822,36.14798986844162],[128.41321938386685,36.14812172602447],[128.41333888638204,36.148245607190219],[128.41347124688593,36.14836057041537],[128.41361545924218,36.14846573892617],[128.41377042370644,36.148560313294951],[128.41393496251911,36.148643574027552],[128.41410782219208,36.148714886956348],[128.414287689134,36.148773708531657],[128.41447319195936,36.14881959301772],[128.414662920355,36.148852189644984],[128.41485542961325,36.148871249788719],[128.415049254015,36.148876630473517],[128.41524291899705,36.148868288871448],[128.41543495125367,36.14884629033881],[128.41562388864938,36.148810800226379],[128.41580829251197,36.14876208919415],[128.4159867609319,36.148700529502925],[128.41615793312732,36.148626587767545],[128.41632050837359,36.148540827515802],[128.41647324814417,36.148443901958316],[128.41661499161037,36.148336548459319],[128.41674465780193,36.148219583109579],[128.41686126113666,36.148093897901134],[128.41696391460738,36.14796044808007],[128.41705183642893,36.147820250290948],[128.41712435655813,36.147674369904102],[128.41718092556232,36.147523919143389],[128.41722111110388,36.147370041785891],[128.41724460678654,36.147213909487299],[128.417251236472,36.147056710929675]]]}"
